Date,Promo,SchoolHoliday,StateHoliday,DayOfWeek,sin_1,cos_1,sin_2,cos_2,sin_3,cos_3,sin_4,cos_4,sin_5,cos_5,sin_6,cos_6
2014-04-25,0,0,1,0,0.9175836260593944,-0.3975428142825545,-0.7295575540864855,-0.6839194216246127,-0.33752289959411413,0.9413173175128468,0.9979171608653925,-0.06450844944931035,-0.45590669350845847,-0.8900275764346768,-0.6354323008901789,0.772156584499163
2014-04-26,0,0,1,0,0.9106046300942163,-0.413278607782904,-0.752666827532008,-0.6584015846980493,-0.288482432880608,0.9574851883550395,0.9911140639934548,-0.1330147065341949,-0.5307300481619277,-0.8475409228928347,-0.552435313167618,0.833555771838571
2014-04-27,0,0,1,1,0.903355802324684,-0.4288919379124845,-0.7748840413670419,-0.6321034111873471,-0.2386727660059507,0.9711000518829502,0.9796136916454893,-0.20089055513063905,-0.601624063224918,-0.7987793728863684,-0.46355027090285195,0.8860706215341374
2014-04-28,1,1,1,0,0.8958392907349094,-0.44437817810461216,-0.796182863782614,-0.6050560696488512,-0.1882267098432429,0.9821256058680008,0.9634705485641503,-0.26781430516216914,-0.6680638642135351,-0.7441039398713591,-0.36972454289067064,0.9291414114031753
2014-04-29,1,1,1,0,0.8880573226294932,-0.45973273945210413,-0.816538051445916,-0.5772916165517274,-0.13727877211326503,0.9905324521322229,0.9427611433904208,-0.33346877891818655,-0.7295575540864848,-0.6839194216246135,-0.271958157534106,0.9623090774541485
2014-04-30,1,1,1,0,0.8800122039735359,-0.47495107206704973,-0.8359254794186363,-0.5488429582847203,-0.08596479873744832,0.9962981749346076,0.9175836260593947,-0.3975428142825536,-0.7856498550787124,-0.6186714032625058,-0.17129314418148125,0.98522010675606
2014-05-01,1,1,1,0,0.8717063187093216,-0.4900286664290598,-0.8543221697498276,-0.5197438121555146,-0.034421611622749204,0.9994074007397047,0.888057322629492,-0.4597327394521064,-0.8359254794186357,-0.5488429582847211,-0.06880242680232677,0.9976303053065853
2014-05-02,1,1,1,0,0.8631421280499113,-0.5049610547215205,-0.8717063187093219,-0.49002866642905907,0.017213356155833172,0.9998518392091162,0.8543221697498268,-0.5197438121555159,-0.880012203973535,-0.47495107206705145,0.034421611622742716,0.9994074007397049
2014-05-03,0,0,1,0,0.8543221697498271,-0.5197438121555152,-0.8880573226294928,-0.459732739452105,0.06880242680231675,0.9976303053065859,0.8165380514459171,-0.5772916165517259,-0.9175836260593936,-0.39754281428255633,0.1372787721132586,0.9905324521322237
2014-05-04,0,0,1,1,0.8452490573530637,-0.5343725582809781,-0.9033558023246836,-0.42889193791248537,0.12020804489935154,0.9927487224577403,0.7748840413670431,-0.6321034111873457,-0.9483615800121716,-0.3171912885891056,0.23867276600594783,0.971100051882951
2014-05-05,1,0,1,0,0.8359254794186367,-0.5488429582847194,-0.9175836260593939,-0.3975428142825554,0.17129314418147834,0.9852201067560605,0.7295575540864868,-0.6839194216246114,-0.9721181966290616,-0.2344913895704085,0.33752289959411474,0.9413173175128465
2014-05-06,1,0,1,0,0.8263541987239097,-0.5631507242749184,-0.9307239310379792,-0.36572252349726964,0.22192151300416468,0.9750645322571949,0.680773409477017,-0.732494071613578,-0.9886775902323397,-0.15005539834465756,0.4327755925504297,0.9015016841318847
2014-05-07,1,0,1,0,0.8165380514459165,-0.5772916165517267,-0.9427611433904202,-0.3334687789181884,0.2719581575341066,0.9623090774541483,0.628762814595837,-0.7775971469736248,-0.997917160865392,-0.06450844944932038,0.5234156073655521,0.8520775211013081
2014-05-08,1,0,1,0,0.8064799463209444,-0.5912614448635786,-0.9536809966304458,-0.3008198076356668,0.321269661692364,0.9469877530760754,0.5737722679043233,-0.8190148866680809,-0.9997685019798908,0.02151609743622609,0.6084768701151254,0.793571608952148
2014-05-09,1,0,1,0,0.7961828637826157,-0.605056069648849,-0.9634705485641487,-0.26781430516217447,0.3697245428906745,0.9291414114031737,0.5160623910158532,-0.8565509959010034,-0.9942179068939522,0.10738134666416072,0.6870527672236691,0.7266075247685636
2014-05-10,0,0,1,0,0.7856498550787148,-0.6186714032625029,-0.9721181966290611,-0.234491389570411,0.4171936026123167,0.908817637339503,0.4559066935084611,-0.8900275764346754,-0.9813064702716097,0.1924515819708285,0.7583058084785623,0.6518989958787128
2014-05-11,0,0,1,1,0.7748840413670415,-0.6321034111873478,-0.9796136916454895,-0.2008905551306375,0.46355027090284934,0.8860706215341387,0.3935902766564711,-0.9192859697186085,-0.961129783872301,0.2760969730974683,0.8214765533024122,0.5702422926917899
2014-05-12,0,0,1,0,0.7638886127905427,-0.6453481132295503,-0.9859481499638304,-0.1670516255021191,0.5086709438521015,0.8609610158889961,0.3294084822245299,-0.9441875088341996,-0.9338372288229251,0.35769823883312574,0.8758917051442396,0.48250774176122424
2014-05-13,0,0,1,0,0.7526668275320086,-0.6584015846980485,-0.9911140639934546,-0.13301470653419684,0.5524353131676185,0.8335557718385707,0.2636654927280091,-0.964614175691243,-0.899630869652246,0.43665123195605854,0.9209712877166335,0.38963044953079057
2014-05-14,0,0,1,0,0.7412220108485964,-0.6712599575675309,-0.9951053111006973,-0.09882013873287349,0.5947266869607609,0.8039279618328231,0.19667288979358027,-0.9804691603616312,-0.858763958275802,0.5123714121284253,0.9562348265919038,0.29260033563335425
2014-05-15,0,0,1,0,0.7295575540864886,-0.6839194216246095,-0.997917160865392,-0.0645084494493194,0.6354323008901767,0.7721565844991649,0.12874817745258696,-0.9916773198992892,-0.8115390590073635,0.584298173628365,0.9813064702716089,0.19245158197083212
2014-05-16,0,0,1,0,0.7176769136759622,-0.696376225596872,-0.9995462806873573,-0.03012030484690885,0.6744436188329435,0.7383263540031083,0.060213277365794245,-0.9981855344718585,-0.7583058084785647,0.65189899587871,0.9959189961471786,0.09025161003104643
2014-05-17,0,0,1,0,0.7055836101071772,-0.7086266782644604,-0.9999907397361901,0.004303538296245996,0.7116566222817742,0.7025274741691575,-0.008606996888692113,-0.9999629591162655,-0.6994583270516489,0.7146733860429593,0.9999166586547379,-0.012910296075007526
2014-05-18,0,0,1,1,0.6932812268869772,-0.7206671495538615,-0.9992500112396835,0.038722280892175276,0.7469720876965561,0.6648553979642856,-0.07738647923346464,-0.997001169925015,-0.6354323008901787,0.7721565844991632,0.993256849267414,-0.11593459959550288
2014-05-19,1,0,1,0,0.6807734094770164,-0.7324940716135787,-0.9973249731081556,0.07309512989807726,0.7802958510707753,0.6254105729852466,-0.14579919691987409,-0.9893142039703664,-0.5667017562911182,0.8239230057575538,0.9760105506323685,-0.21772323039653094
2014-05-20,1,0,1,0,0.6680638642135339,-0.7441039398713601,-0.9942179068939521,0.10738134666416169,0.8115390590073619,0.5842981736283672,-0.2135209154397934,-0.9769384927771823,-0.49377555015997715,0.869589389346611,0.9483615800121706,-0.3171912885891089
2014-05-21,1,0,1,0,0.6551563572090848,-0.7554933140726807,-0.9899324950873529,0.14154029521704428,0.8406184056344781,0.5416278206559815,-0.2802306751992183,-0.9599326896597439,-0.4171936026123159,0.9088176373395034,0.9106046300942163,-0.41327860778290404
2014-05-22,1,0,1,0,0.6420547132365636,-0.7666588193001591,-0.9844738167520922,0.17553149042142815,0.867456354729596,0.4975132889071821,-0.3456123126707334,-0.9383773917408642,-0.3375228995941182,0.9413173175128453,0.8631421280499131,-0.5049610547215175
2014-05-23,1,0,1,0,0.6287628145958349,-0.7775971469736266,-0.977848341505657,0.20931464596304752,0.8919813464595471,0.4520722039323072,-0.4093559588156196,-0.9123747579707282,-0.2553532951161912,0.9668478136052764,0.8064799463209485,-0.5912614448635729
2014-05-24,0,0,1,0,0.6152845999633285,-0.7883050558305248,-0.9700639218515076,0.2428497220959336,0.9141279881853333,0.4054257283599984,-0.47115950767386017,-0.8820480249558557,-0.171293144181481,0.9852201067560601,0.7412220108485975,-0.6712599575675295
2014-05-25,0,0,1,1,0.6016240632249223,-0.798779372886365,-0.9611297838723006,0.2760969730974692,0.9338372288229241,0.35769823883312823,-0.530730048161934,-0.8475409228928307,-0.08596479873744906,0.9962981749346076,0.6680638642135379,-0.7441039398713567
2014-05-26,0,0,1,0,0.5877852522924734,-0.8090169943749472,-0.9510565162951538,0.3090169943749468,0.9510565162951533,0.3090169943749484,-0.587785252292472,-0.8090169943749482,-1.7145055188062944e-15,1.0,0.5877852522924748,-0.8090169943749462
2014-05-27,0,0,1,0,0.5737722679043256,-0.8190148866680794,-0.9398560579418961,0.34157076916785384,0.9657399376548542,0.2595117970698023,-0.6420547132365609,-0.7666588193001613,0.08596479873744564,0.9962981749346078,0.5012418134457801,-0.8653072543632034
2014-05-28,0,0,1,0,0.5595892624101764,-0.828770087174504,-0.9275416835791964,0.3737197147904696,0.9778483415056567,0.2093146459630492,-0.6932812268869786,-0.7206671495538601,0.17129314418147762,0.9852201067560606,0.4093559588156227,-0.9123747579707268
2014-05-29,0,0,1,0,0.5452404385406512,-0.8382797052177742,-0.9141279881853339,0.40542572835999685,0.9873494423939866,0.1585593851031333,-0.7412220108485952,-0.6712599575675321,0.25535329511618104,0.9668478136052792,0.31310704093582414,-0.9497178427914326
2014-05-30,0,1,1,0,0.5307300481619339,-0.8475409228928308,-0.899630869652244,0.4366512319560626,0.9942179068939518,0.1073813466641634,-0.7856498550787125,-0.6186714032625057,0.33752289959411497,0.9413173175128464,0.21352091543979673,-0.9769384927771815
2014-05-31,0,0,1,0,0.5160623910158538,-0.856550995901003,-0.8840675099433648,0.467359217158,0.9984354211555644,0.05591699010060158,-0.8263541987239067,-0.5631507242749227,0.41719360261231925,0.9088176373395018,0.11165900712169133,-0.9937465804361785
2014-06-01,0,0,1,1,0.5012418134457756,-0.8653072543632061,-0.8674563547295969,0.4975132889071806,0.9999907397361901,0.004303538296244158,-0.8631421280499114,-0.5049610547215205,0.49377555015997415,0.8695893893466128,0.008606996888688438,-0.9999629591162655
2014-06-02,1,0,1,0,0.48627270710869064,-0.8738071036110805,-0.8498170915275285,0.5270777086423712,0.9988797155850336,-0.047321388322430206,-0.8958392907349079,-0.44437817810461533,0.5667017562911154,0.8239230057575557,-0.09453674981719605,-0.9955213724144756
2014-06-03,1,0,1,0,0.4711595076738632,-0.882048024955854,-0.8311706263658072,0.5560174366570456,0.9951053111006979,-0.09882013873286824,-0.9242907221930943,-0.38168922026665647,0.635432300890176,0.7721565844991654,-0.19667288979356995,-0.9804691603616333
2014-06-04,1,0,1,0,0.45590669350846025,-0.8900275764346759,-0.8115390590073629,0.5842981736283658,0.9886775902323406,-0.1500553983446514,-0.9483615800121695,-0.31719128858911216,0.6994583270516463,0.7146733860429616,-0.2967128192734878,-0.954966754855256
2014-06-05,1,0,1,0,0.44051878435049524,-0.8977433935342336,-0.7909456567567776,0.6118864012687237,0.9796136916454906,-0.20089055513063234,-0.9679377830240639,-0.2511900638848208,0.7583058084785624,0.6518989958787126,-0.3935902766564614,-0.9192859697186128
2014-06-06,1,0,1,0,0.4250003399695548,-0.9051931898913971,-0.769414826883939,0.6387494220515257,0.9679377830240644,-0.2511900638848184,-0.9829265519799816,-0.1839983516576837,0.8115390590073615,0.5842981736283678,-0.4862727071086885,-0.8738071036110817
2014-06-07,0,0,1,0,0.40935595881562115,-0.9123747579707274,-0.7469720876965549,0.6648553979642869,0.9536809966304464,-0.3008198076356651,-0.9932568492674144,-0.11593459959549923,0.8587639582758039,0.5123714121284222,-0.5737722679043206,-0.8190148866680829
2014-06-08,0,0,1,1,0.39359027665646695,-0.9192859697186103,-0.7236440382959126,0.6901733882429717,0.9368813462954316,-0.3496474552512279,-0.9988797155850335,-0.047321388322432656,0.8996308696522414,0.436651231956068,-0.6551563572090843,-0.7554933140726812
2014-06-09,0,0,1,0,0.37770796520396555,-0.9259247771938496,-0.6994583270516481,0.7146733860429599,0.9175836260593931,-0.3975428142825571,-0.9997685019798909,0.021516097436219232,0.9338372288229239,0.35769823883312896,-0.7295575540864893,-0.6839194216246086
2014-06-10,0,0,1,0,0.36171373072976704,-0.9322892131745135,-0.6744436188329448,0.7383263540031072,0.895839290734909,-0.4443781781046131,-0.9959189961471789,0.09025161003104301,0.9611297838723,0.27609697309747155,-0.7961828637826154,-0.6050560696488495
2014-06-11,0,0,1,0,0.34561231267073333,-0.9383773917408642,-0.6486295610349815,0.7611042586607746,0.871706318709321,-0.4900286664290607,-0.9873494423939865,0.15855938510313441,0.9813064702716076,0.19245158197083884,-0.8543221697498287,-0.5197438121555128
2014-06-12,0,0,1,0,0.3294084822245307,-0.9441875088341992,-0.6220467484408684,0.7829801036770622,0.8452490573530631,-0.534372558280979,-0.974100455172421,0.22611568550828598,0.9942179068939511,0.10738134666417119,-0.9033558023246845,-0.4288919379124835
2014-06-13,0,0,1,0,0.3131070409358276,-0.9497178427914315,-0.5947266869607651,0.80392796183282,0.816538051445919,-0.5772916165517231,-0.956234826591907,0.2926003356333442,0.9997685019798909,0.021516097436222417,-0.9427611433904173,-0.33346877891819643
2014-06-14,0,0,1,0,0.29671281927349014,-0.9549667548552553,-0.5667017562911174,0.8239230057575544,0.7856498550787163,-0.6186714032625009,-0.933837228822925,0.35769823883312596,0.9979171608653922,-0.06450844944931695,-0.9721181966290598,-0.23449138957041588
2014-06-15,0,0,1,1,0.2802306751992165,-0.9599326896597444,-0.5380051715383003,0.8429415373547824,0.7526668275320091,-0.658401584698048,-0.9070138128026366,0.42110087079608804,0.9886775902323401,-0.15005539834465417,-0.9911140639934544,-0.1330147065341983
2014-06-16,1,0,1,0,0.26366549272800816,-0.9646141756912432,-0.5086709438521061,0.8609610158889934,0.7176769136759639,-0.6963762255968702,-0.8758917051442447,0.482507741761215,0.9721181966290607,-0.23449138957041207,-0.9995462806873572,-0.03012030484691387
2014-06-17,1,0,1,0,0.24702218048093705,-0.9690098257244059,-0.47873384011579107,0.8779600847008867,0.6807734094770169,-0.7324940716135783,-0.8406184056344814,0.5416278206559764,0.9483615800121727,-0.3171912885891024,-0.9973249731081557,0.0730951298980758
2014-06-18,1,0,1,0,0.23030567023061246,-0.9731183372332619,-0.44822934174041107,0.8939185965192568,0.6420547132365655,-0.7666588193001576,-0.8013610881746771,0.5981809144059156,0.9175836260593949,-0.39754281428255317,-0.9844738167520931,0.17553149042142321
2014-06-19,1,0,1,0,0.21352091543979507,-0.9769384927771819,-0.41719360261231503,0.9088176373395037,0.601624063224923,-0.7987793728863646,-0.7583058084785599,0.6518989958787156,0.8800122039735366,-0.47495107206704845,-0.9611297838723011,0.2760969730974678
2014-06-20,1,0,1,0,0.19667288979357758,-0.9804691603616318,-0.3856634062436095,0.9226395488404866,0.5595892624101755,-0.8287700871745045,-0.7116566222817784,0.7025274741691532,0.8359254794186376,-0.5488429582847182,-0.9275416835791956,0.3737197147904715
2014-06-21,0,0,1,0,0.1797665857255622,-0.9837092937736098,-0.35367612217637173,0.9353679493131482,0.5160623910158529,-0.8565509959010035,-0.6616346182422785,0.7498264012045683,0.785649855078719,-0.6186714032624976,-0.8840675099433638,0.4673592171580019
2014-06-22,0,0,1,1,0.16280701293851738,-0.9866579328916569,-0.3212696616923656,0.9469877530760749,0.4711595076738623,-0.8820480249558544,-0.6084768701151281,0.7935716089521458,0.729557554086492,-0.6839194216246058,-0.831170626365806,0.5560174366570474
2014-06-23,0,0,1,0,0.14579919691987403,-0.9893142039703664,-0.28848243288060776,0.9574851883550396,0.42500033996955383,-0.9051931898913975,-0.5524353131676176,0.8335557718385713,0.6680638642135377,-0.7441039398713569,-0.7694148268839377,0.6387494220515273
2014-06-24,0,0,1,0,0.1287481774525807,-0.99167731989929,-0.2553532951161868,0.9668478136052776,0.3777079652039695,-0.9259247771938479,-0.49377555015997693,0.8695893893466111,0.6016240632249207,-0.7987793728863662,-0.6994583270516542,0.7146733860429539
2014-06-25,0,0,1,0,0.11165900712169492,-0.993746580436178,-0.22192151300416635,0.9750645322571946,0.329408482224533,-0.9441875088341984,-0.4327755925504328,0.9015016841318833,0.5307300481619307,-0.8475409228928328,-0.6220467484408723,0.7829801036770591
2014-06-26,0,0,1,0,0.09453674981720026,-0.9955213724144751,-0.18822670984324616,0.9821256058680001,0.28023067519921724,-0.9599326896597442,-0.3697245428906768,0.9291414114031729,0.4559066935084552,-0.8900275764346784,-0.5380051715383016,0.8429415373547816
2014-06-27,0,0,1,0,0.07738647923346281,-0.9970011699250151,-0.15430882066428062,0.9880226656636977,0.2303056702306149,-0.9731183372332614,-0.304921224656288,0.9523775757303977,0.3777079652039669,-0.925924777193849,-0.44822934174041557,0.8939185965192545
2014-06-28,0,0,1,0,0.060213277365793266,-0.9981855344718586,-0.12020804489935323,0.9927487224577402,0.17976658572556292,-0.9837092937736096,-0.23867276600595116,0.9711000518829501,0.2967128192734915,-0.9549667548552548,-0.35367612217637306,0.9353679493131477
2014-06-29,0,0,1,1,0.04302223300453128,-0.99907411510223,-0.08596479873744807,0.9962981749346076,0.12874817745258318,-0.9916773198992896,-0.17129314418148076,0.9852201067560601,0.2135209154397965,-0.9769384927771816,-0.2553532951161917,0.9668478136052763
2014-06-30,1,0,1,0,0.02581844022713244,-0.9996666485105112,-0.051619667223252896,0.998666816288476,0.07738647923346355,-0.9970011699250151,-0.10310169744743312,0.9946708199115213,0.12874817745258038,-0.9916773198992901,-0.1543088206642821,0.9880226656636975
2014-07-01,1,0,1,0,0.0086069968886885,-0.9999629591162655,-0.017213356155834886,0.9998518392091162,0.025818440227134948,-0.9996666485105111,-0.034421611622746144,0.9994074007397048,0.043022233004536295,-0.9990741151022298,-0.051619667223257906,0.9986668162884758
2014-07-02,1,0,1,0,-0.008606996888687764,-0.9999629591162655,0.017213356155833415,0.9998518392091162,-0.025818440227132745,-0.9996666485105112,0.03442161162274321,0.9994074007397049,-0.043022233004525526,-0.9990741151022302,0.05161966722325351,0.998666816288476
2014-07-03,1,0,1,0,-0.025818440227131704,-0.9996666485105112,0.051619667223251425,0.9986668162884761,-0.0773864792334649,-0.997001169925015,0.1031016974474302,0.9946708199115216,-0.12874817745257675,-0.9916773198992905,0.15430882066428475,0.988022665663697
2014-07-04,1,0,1,0,-0.04302223300453054,-0.99907411510223,0.08596479873744661,0.9962981749346078,-0.128748177452581,-0.99167731989929,0.17129314418147787,0.9852201067560606,-0.21352091543979293,-0.9769384927771824,0.25535329511618743,0.9668478136052774
2014-07-05,0,0,1,0,-0.06021327736579253,-0.9981855344718586,0.12020804489935177,0.9927487224577403,-0.17976658572555726,-0.9837092937736107,0.2386727660059483,0.9711000518829509,-0.2967128192734948,-0.9549667548552538,0.35367612217636235,0.9353679493131518
2014-07-06,0,0,1,1,-0.07738647923346208,-0.9970011699250152,0.15430882066427917,0.9880226656636979,-0.2303056702306093,-0.9731183372332626,0.30492122465628524,0.9523775757303986,-0.3777079652039635,-0.9259247771938504,0.44822934174040524,0.8939185965192596
2014-07-07,0,0,1,0,-0.09453674981719774,-0.9955213724144754,0.18822670984324122,0.9821256058680011,-0.28023067519921513,-0.9599326896597449,0.3697245428906675,0.9291414114031765,-0.45590669350845825,-0.8900275764346769,0.5380051715382979,0.8429415373547839
2014-07-08,0,0,1,0,-0.11165900712169419,-0.9937465804361781,0.22192151300416493,0.9750645322571949,-0.32940848222452757,-0.9441875088342003,0.43277559255043013,0.9015016841318845,-0.5307300481619336,-0.847540922892831,0.6220467484408634,0.7829801036770662
2014-07-09,0,0,1,0,-0.1287481774525817,-0.9916773198992899,0.25535329511618887,0.966847813605277,-0.37770796520396416,-0.9259247771938501,0.49377555015998054,0.8695893893466091,-0.6016240632249235,-0.7987793728863642,0.6994583270516461,0.714673386042962
2014-07-10,0,1,1,0,-0.14579919691987506,-0.9893142039703663,0.28848243288060976,0.957485188355039,-0.42500033996955183,-0.9051931898913985,0.5524353131676211,0.833555771838569,-0.6680638642135297,-0.744103939871364,0.7694148268839349,0.6387494220515307
2014-07-11,0,1,1,0,-0.16280701293851665,-0.986657932891657,0.3212696616923642,0.9469877530760753,-0.4711595076738635,-0.8820480249558539,0.6084768701151257,0.7935716089521476,-0.7295575540864846,-0.6839194216246136,0.8311706263658075,0.5560174366570452
2014-07-12,0,0,1,0,-0.17976658572556148,-0.9837092937736099,0.35367612217637034,0.9353679493131487,-0.516062391015851,-0.8565509959010046,0.6616346182422763,0.7498264012045703,-0.7856498550787123,-0.618671403262506,0.8840675099433617,0.46735921715800577
2014-07-13,0,0,1,1,-0.19667288979357686,-0.980469160361632,0.3856634062436082,0.9226395488404872,-0.5595892624101766,-0.8287700871745037,0.7116566222817763,0.7025274741691553,-0.8359254794186356,-0.5488429582847213,0.9275416835791966,0.373719714790469
2014-07-14,1,1,1,0,-0.2135209154397961,-0.9769384927771817,0.4171936026123169,0.9088176373395029,-0.601624063224924,-0.7987793728863638,0.7583058084785625,0.6518989958787125,-0.8800122039735314,-0.47495107206705794,0.9611297838723019,0.2760969730974652
2014-07-15,1,1,1,0,-0.23030567023061174,-0.973118337233262,0.44822934174040974,0.8939185965192574,-0.6420547132365638,-0.766658819300159,0.8013610881746754,0.5981809144059179,-0.9175836260593906,-0.39754281428256305,0.9844738167520923,0.17553149042142754
2014-07-16,1,1,1,0,-0.2470221804809346,-0.9690098257244064,0.4787338401157867,0.8779600847008892,-0.6807734094770179,-0.7324940716135774,0.840618405634476,0.5416278206559848,-0.9483615800121716,-0.3171912885891059,0.9973249731081558,0.07309512989807311
2014-07-17,1,1,1,0,-0.26366549272800743,-0.9646141756912434,0.5086709438521049,0.8609610158889941,-0.7176769136759599,-0.6963762255968744,0.8758917051442433,0.4825077417612176,-0.9721181966290615,-0.23449138957040874,0.9995462806873575,-0.03012030484690236
2014-07-18,1,1,0,0,-0.28023067519921585,-0.9599326896597447,0.5380051715382991,0.8429415373547832,-0.7526668275320053,-0.6584015846980523,0.9070138128026354,0.4211008707960907,-0.9886775902323407,-0.1500553983446508,0.9911140639934559,-0.13301470653418687
2014-07-19,0,0,0,0,-0.2967128192734894,-0.9549667548552555,0.5667017562911162,0.8239230057575552,-0.7856498550787128,-0.6186714032625055,0.933837228822924,0.3576982388331287,-0.9979171608653924,-0.06450844944931353,0.9721181966290625,-0.2344913895704047
2014-07-20,0,0,0,1,-0.31310704093582686,-0.9497178427914316,0.5947266869607639,0.8039279618328209,-0.8165380514459156,-0.5772916165517279,0.9562348265919061,0.292600335633347,-0.9997685019798909,0.021516097436218743,0.9427611433904212,-0.3334687789181856
2014-07-21,0,1,0,0,-0.32940848222452995,-0.9441875088341994,0.6220467484408673,0.782980103677063,-0.8452490573530619,-0.5343725582809808,0.9741004551724204,0.22611568550828884,-0.9942179068939522,0.10738134666416048,0.9033558023246864,-0.4288919379124795
2014-07-22,0,1,0,0,-0.3456123126707326,-0.9383773917408644,0.6486295610349804,0.7611042586607755,-0.8717063187093217,-0.4900286664290595,0.9873494423939859,0.1585593851031373,-0.9813064702716097,0.19245158197082826,0.8543221697498272,-0.519743812155515
2014-07-23,0,1,0,0,-0.36171373072976637,-0.9322892131745139,0.6744436188329437,0.7383263540031082,-0.895839290734908,-0.4443781781046151,0.9959189961471786,0.09025161003104594,-0.961129783872301,0.27609697309746806,0.7961828637826179,-0.605056069648846
2014-07-24,0,1,0,0,-0.3777079652039649,-0.9259247771938498,0.6994583270516471,0.7146733860429609,-0.9175836260593937,-0.39754281428255583,0.9997685019798909,0.02151609743622217,-0.9338372288229277,0.35769823883311885,0.7295575540864875,-0.6839194216246106
2014-07-25,0,1,0,0,-0.39359027665646623,-0.9192859697186107,0.7236440382959116,0.6901733882429727,-0.9368813462954322,-0.34964745525122665,0.9988797155850337,-0.04732138832242972,-0.899630869652246,0.4366512319560583,0.6551563572090822,-0.7554933140726828
2014-07-26,0,0,0,0,-0.4093559588156221,-0.912374757970727,0.7469720876965562,0.6648553979642854,-0.9536809966304457,-0.30081980763566724,0.993256849267414,-0.11593459959550337,-0.8587639582758021,0.5123714121284251,0.5737722679043242,-0.8190148866680803
2014-07-27,0,0,0,1,-0.4250003399695525,-0.9051931898913982,0.7694148268839358,0.6387494220515296,-0.9679377830240647,-0.25119006388481707,0.9829265519799834,-0.1839983516576738,-0.8115390590073595,0.5842981736283706,0.4862727071086861,-0.873807103611083
2014-07-28,1,1,0,0,-0.4405187843504946,-0.8977433935342339,0.7909456567567767,0.611886401268725,-0.9796136916454895,-0.200890555130638,0.9679377830240645,-0.2511900638848179,-0.7583058084785602,0.6518989958787152,0.393590276656472,-0.9192859697186082
2014-07-29,1,1,0,0,-0.45590669350845797,-0.8900275764346771,0.81153905900736,0.5842981736283699,-0.9886775902323397,-0.1500553983446571,0.9483615800121727,-0.3171912885891026,-0.699458327051649,0.714673386042959,0.2967128192734988,-0.9549667548552526
2014-07-30,1,1,0,0,-0.47115950767386416,-0.8820480249558535,0.8311706263658083,0.556017436657044,-0.9951053111006973,-0.09882013873287397,0.9242907221930927,-0.3816892202666603,-0.6354323008901789,0.772156584499163,0.19667288979358125,-0.9804691603616311
2014-07-31,1,1,0,0,-0.48627270710868997,-0.8738071036110808,0.8498170915275277,0.5270777086423725,-0.9988797155850335,-0.04732138832243241,0.8958392907349092,-0.44437817810461266,-0.5667017562911184,0.8239230057575537,0.09453674981720044,-0.9955213724144751
2014-08-01,1,1,0,0,-0.5012418134457749,-0.8653072543632065,0.8674563547295961,0.4975132889071819,-0.9999907397361901,0.004303538296241954,0.8631421280499129,-0.504961054721518,-0.4937755501599773,0.8695893893466109,-0.00860699688868403,-0.9999629591162655
2014-08-02,0,0,0,0,-0.5160623910158532,-0.8565509959010034,0.8840675099433641,0.4673592171580013,-0.9984354211555643,0.05591699010060293,0.8263541987239084,-0.5631507242749203,-0.4171936026123226,0.9088176373395003,-0.111659007121694,-0.9937465804361781
2014-08-03,0,0,0,1,-0.5307300481619333,-0.8475409228928311,0.8996308696522434,0.4366512319560639,-0.9942179068939521,0.1073813466641612,0.7856498550787144,-0.6186714032625034,-0.3375228995941184,0.9413173175128452,-0.21352091543979243,-0.9769384927771825
2014-08-04,1,1,0,0,-0.5452404385406505,-0.8382797052177746,0.9141279881853334,0.4054257283599982,-0.9873494423939864,0.15855938510313464,0.7412220108485972,-0.6712599575675299,-0.2553532951161915,0.9668478136052764,-0.3131070409358267,-0.9497178427914317
2014-08-05,1,1,0,0,-0.5595892624101757,-0.8287700871745043,0.9275416835791959,0.37371971479047095,-0.9778483415056564,0.20931464596305052,0.6932812268869807,-0.7206671495538581,-0.17129314418148125,0.98522010675606,-0.4093559588156252,-0.9123747579707256
2014-08-06,1,1,0,0,-0.5737722679043249,-0.8190148866680799,0.9398560579418955,0.3415707691678552,-0.9657399376548548,0.2595117970698002,0.6420547132365632,-0.7666588193001596,-0.08596479873744221,0.9962981749346081,-0.5012418134457763,-0.8653072543632057
2014-08-07,1,1,0,0,-0.5877852522924728,-0.8090169943749477,0.9510565162951533,0.3090169943749482,-0.9510565162951529,0.30901699437494967,0.5877852522924745,-0.8090169943749465,5.145992478965237e-15,1.0,-0.587785252292477,-0.8090169943749447
2014-08-08,1,1,0,0,-0.6016240632249218,-0.7987793728863655,0.9611297838723003,0.2760969730974706,-0.9338372288229262,0.35769823883312285,0.5307300481619365,-0.8475409228928292,0.08596479873744539,0.9962981749346078,-0.6680638642135294,-0.7441039398713644
2014-08-09,0,0,0,0,-0.6152845999633265,-0.7883050558305263,0.9700639218515064,0.24284972209593847,-0.9141279881853356,0.4054257283599932,0.471159507673869,-0.8820480249558509,0.1712931441814774,0.9852201067560606,-0.7412220108485899,-0.6712599575675381
2014-08-10,0,0,0,1,-0.6287628145958343,-0.777597146973627,0.9778483415056567,0.20931464596304897,-0.8919813464595496,0.4520722039323021,0.40935595881562226,-0.912374757970727,0.25535329511618765,0.9668478136052774,-0.8064799463209418,-0.5912614448635822
